,order,question_raw,question_theme,question_coded,response,question_text,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type,year
1292,49,Q8978241.17,Mental Health and Wellbeing,worry_covid19,Yes,COVID-19,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about COVID-19,COVID-19,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about COVID-19,NA,1,NA,2021
1293,49,Q8978241.12,Mental Health and Wellbeing,worry_crime,No,crime,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1294,49,Q8978241.12,Mental Health and Wellbeing,worry_crime,Yes,crime,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about crime,NA,1,NA,2021
1295,49,Q8978241.10,Mental Health and Wellbeing,worry_drugsalcohol,No,drugs/alcohol,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1296,49,Q8978241.10,Mental Health and Wellbeing,worry_drugsalcohol,Yes,drugs/alcohol,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about drugs/alcohol,NA,1,NA,2021
1297,49,Q8978241.11,Mental Health and Wellbeing,worry_environment,No,the environment,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1298,49,Q8978241.11,Mental Health and Wellbeing,worry_environment,Yes,the environment,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about the environment,NA,1,NA,2021
1299,49,Q8978241.5,Mental Health and Wellbeing,worry_family,No,family problems,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1300,49,Q8978241.5,Mental Health and Wellbeing,worry_family,Yes,family problems,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about family problems,NA,1,NA,2021
1301,49,Q8978241.14,Mental Health and Wellbeing,worry_friends,No,issues with friends,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1302,49,Q8978241.14,Mental Health and Wellbeing,worry_friends,Yes,issues with friends,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about issues with friends,NA,1,NA,2021
1303,49,Q8978241.13,Mental Health and Wellbeing,worry_gambling,No,gambling,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1304,49,Q8978241.13,Mental Health and Wellbeing,worry_gambling,Yes,gambling,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about gambling,NA,1,NA,2021
1305,49,Q8978241.16,Mental Health and Wellbeing,worry_lonely,No,feeling lonely,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about feeling lonely,feeling lonely,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1306,49,Q8978241.16,Mental Health and Wellbeing,worry_lonely,Yes,feeling lonely,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about feeling lonely,feeling lonely,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about feeling lonely,NA,1,NA,2021
1307,49,Q8978241.7,Mental Health and Wellbeing,worry_look,No,their appearance,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about their appearance,their appearance,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1308,49,Q8978241.7,Mental Health and Wellbeing,worry_look,Yes,their appearance,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about their appearance,their appearance,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about their appearance,NA,1,NA,2021
1309,49,Q8978241.4,Mental Health and Wellbeing,worry_mental,No,their mental health,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about their mental health,their mental health,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1310,49,Q8978241.4,Mental Health and Wellbeing,worry_mental,Yes,their mental health,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about their mental health,their mental health,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about their mental health,NA,1,NA,2021
1311,49,Q8978241.6,Mental Health and Wellbeing,worry_money,No,money problems (including family finances),The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about money problems (including family finances),money problems (including family finances),FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1312,49,Q8978241.6,Mental Health and Wellbeing,worry_money,Yes,money problems (including family finances),The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about money problems (including family finances),money problems (including family finances),FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about money problems (including family finances),NA,1,NA,2021
1313,49,Q8978241.3,Mental Health and Wellbeing,worry_phys,No,their physical health,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about their physical health,their physical health,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1314,49,Q8978241.3,Mental Health and Wellbeing,worry_phys,Yes,their physical health,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about their physical health,their physical health,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about their physical health,NA,1,NA,2021
1315,49,Q8978241.9,Mental Health and Wellbeing,worry_relationships,No,relationships/sexual health,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about relationships/sexual health,relationships/sexual health,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1316,49,Q8978241.9,Mental Health and Wellbeing,worry_relationships,Yes,relationships/sexual health,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about relationships/sexual health,relationships/sexual health,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about relationships/sexual health,NA,1,NA,2021
1317,49,Q8978241.15,Mental Health and Wellbeing,worry_safety,No,street safety/violence,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about street safety/violence,street safety/violence,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1318,49,Q8978241.15,Mental Health and Wellbeing,worry_safety,Yes,street safety/violence,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about street safety/violence,street safety/violence,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about street safety/violence,NA,1,NA,2021
1319,49,Q8978241,Mental Health and Wellbeing,worry_school,No,schoolwork,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about schoolwork,schoolwork,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1320,49,Q8978241,Mental Health and Wellbeing,worry_school,Yes,schoolwork,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about schoolwork,schoolwork,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about schoolwork,NA,1,NA,2021
1321,49,Q8978241.8,Mental Health and Wellbeing,worry_socialmedia,No,social media,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about social media,social media,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA,2021
1322,49,Q8978241.8,Mental Health and Wellbeing,worry_socialmedia,Yes,social media,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about social media,social media,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about social media,NA,1,NA,2021
1323,50,Q8978242,Mental Health and Wellbeing,mental_talk,Yes,"agree with the statement ""It's okay for me to talk about my mental health.""",The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Its okay for me to talk about my mental health.,NA,FALSE,FALSE,mental_talk,"Do you agree with this statement: ""Its okay for me to talk about my mental health.""",TRUE,Talking about mental health,Believes it's okay to talk about their mental health,NA,1,NA,2021
